state,Crop,area_acres,predicted_yield,District,modal_price
Uttar Pradesh,Rice,24595.0,2.295,Kannuj,2500
Uttar Pradesh,Rice,24595.0,2.295,Lakhimpur,2250
Uttar Pradesh,Rice,24595.0,2.295,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,24595.0,2.295,Mirzapur,2320
Uttar Pradesh,Rice,24595.0,2.295,Muzaffarnagar,2700
Uttar Pradesh,Rice,24595.0,2.295,Muzaffarnagar,3900
Uttar Pradesh,Rice,24595.0,2.295,Sonbhadra,2240
Uttar Pradesh,Rice,5965657.0,2.3668,Agra,2540
Uttar Pradesh,Rice,5965657.0,2.3668,Agra,2300
Uttar Pradesh,Rice,5965657.0,2.3668,Agra,2540
Uttar Pradesh,Rice,5965657.0,2.3668,Agra,2540
Uttar Pradesh,Rice,5965657.0,2.3668,Bahraich,2150
Uttar Pradesh,Rice,5965657.0,2.3668,Ballia,2100
Uttar Pradesh,Rice,5965657.0,2.3668,Chitrakut,1775
Uttar Pradesh,Rice,5965657.0,2.3668,Ghaziabad,2670
Uttar Pradesh,Rice,5965657.0,2.3668,Kannuj,2500
Uttar Pradesh,Rice,5965657.0,2.3668,Lakhimpur,2250
Uttar Pradesh,Rice,5965657.0,2.3668,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,5965657.0,2.3668,Mirzapur,2320
Uttar Pradesh,Rice,5965657.0,2.3668,Muzaffarnagar,2700
Uttar Pradesh,Rice,5965657.0,2.3668,Muzaffarnagar,3900
Uttar Pradesh,Rice,5965657.0,2.3668,Sonbhadra,2240
Uttar Pradesh,Rice,26051.0,2.484117647,Agra,2540
Uttar Pradesh,Rice,26051.0,2.484117647,Agra,2300
Uttar Pradesh,Rice,26051.0,2.484117647,Agra,2540
Uttar Pradesh,Rice,26051.0,2.484117647,Agra,2540
Uttar Pradesh,Rice,26051.0,2.484117647,Bahraich,2150
Uttar Pradesh,Rice,26051.0,2.484117647,Ballia,2100
Uttar Pradesh,Rice,26051.0,2.484117647,Chitrakut,1775
Uttar Pradesh,Rice,26051.0,2.484117647,Ghaziabad,2670
Uttar Pradesh,Rice,26051.0,2.484117647,Kannuj,2500
Uttar Pradesh,Rice,26051.0,2.484117647,Lakhimpur,2250
Uttar Pradesh,Rice,26051.0,2.484117647,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,26051.0,2.484117647,Mirzapur,2320
Uttar Pradesh,Rice,26051.0,2.484117647,Muzaffarnagar,2700
Uttar Pradesh,Rice,26051.0,2.484117647,Muzaffarnagar,3900
Uttar Pradesh,Rice,26051.0,2.484117647,Sonbhadra,2240
Uttar Pradesh,Rice,5897871.0,2.541333333,Agra,2540
Uttar Pradesh,Rice,5897871.0,2.541333333,Agra,2300
Uttar Pradesh,Rice,5897871.0,2.541333333,Agra,2540
Uttar Pradesh,Rice,5897871.0,2.541333333,Agra,2540
Uttar Pradesh,Rice,5897871.0,2.541333333,Bahraich,2150
Uttar Pradesh,Rice,5897871.0,2.541333333,Ballia,2100
Uttar Pradesh,Rice,5897871.0,2.541333333,Chitrakut,1775
Uttar Pradesh,Rice,5897871.0,2.541333333,Ghaziabad,2670
Uttar Pradesh,Rice,5897871.0,2.541333333,Kannuj,2500
Uttar Pradesh,Rice,5897871.0,2.541333333,Lakhimpur,2250
Uttar Pradesh,Rice,5897871.0,2.541333333,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,5897871.0,2.541333333,Mirzapur,2320
Uttar Pradesh,Rice,5897871.0,2.541333333,Muzaffarnagar,2700
Uttar Pradesh,Rice,5897871.0,2.541333333,Muzaffarnagar,3900
Uttar Pradesh,Rice,5897871.0,2.541333333,Sonbhadra,2240
Uttar Pradesh,Rice,25761.0,2.67,Agra,2540
Uttar Pradesh,Rice,25761.0,2.67,Agra,2300
Uttar Pradesh,Rice,25761.0,2.67,Agra,2540
Uttar Pradesh,Rice,25761.0,2.67,Agra,2540
Uttar Pradesh,Rice,25761.0,2.67,Bahraich,2150
Uttar Pradesh,Rice,25761.0,2.67,Ballia,2100
Uttar Pradesh,Rice,25761.0,2.67,Chitrakut,1775
Uttar Pradesh,Rice,25761.0,2.67,Ghaziabad,2670
Uttar Pradesh,Rice,25761.0,2.67,Kannuj,2500
Uttar Pradesh,Rice,25761.0,2.67,Lakhimpur,2250
Uttar Pradesh,Rice,25761.0,2.67,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,25761.0,2.67,Mirzapur,2320
Uttar Pradesh,Rice,25761.0,2.67,Muzaffarnagar,2700
Uttar Pradesh,Rice,25761.0,2.67,Muzaffarnagar,3900
Uttar Pradesh,Rice,25761.0,2.67,Sonbhadra,2240
Uttar Pradesh,Rice,5894983.0,2.6056,Agra,2540
Uttar Pradesh,Rice,5894983.0,2.6056,Agra,2300
Uttar Pradesh,Rice,5894983.0,2.6056,Agra,2540
Uttar Pradesh,Rice,5894983.0,2.6056,Agra,2540
Uttar Pradesh,Rice,5894983.0,2.6056,Bahraich,2150
Uttar Pradesh,Rice,5894983.0,2.6056,Ballia,2100
Uttar Pradesh,Rice,5894983.0,2.6056,Chitrakut,1775
Uttar Pradesh,Rice,5894983.0,2.6056,Ghaziabad,2670
Uttar Pradesh,Rice,5894983.0,2.6056,Kannuj,2500
Uttar Pradesh,Rice,5894983.0,2.6056,Lakhimpur,2250
Uttar Pradesh,Rice,5894983.0,2.6056,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,5894983.0,2.6056,Mirzapur,2320
Uttar Pradesh,Rice,5894983.0,2.6056,Muzaffarnagar,2700
Uttar Pradesh,Rice,5894983.0,2.6056,Muzaffarnagar,3900
Uttar Pradesh,Rice,5894983.0,2.6056,Sonbhadra,2240
Uttar Pradesh,Rice,29145.0,2.662631579,Agra,2540
Uttar Pradesh,Rice,29145.0,2.662631579,Agra,2300
Uttar Pradesh,Rice,29145.0,2.662631579,Agra,2540
Uttar Pradesh,Rice,29145.0,2.662631579,Agra,2540
Uttar Pradesh,Rice,29145.0,2.662631579,Bahraich,2150
Uttar Pradesh,Rice,29145.0,2.662631579,Ballia,2100
Uttar Pradesh,Rice,29145.0,2.662631579,Chitrakut,1775
Uttar Pradesh,Rice,29145.0,2.662631579,Ghaziabad,2670
Uttar Pradesh,Rice,29145.0,2.662631579,Kannuj,2500
Uttar Pradesh,Rice,29145.0,2.662631579,Lakhimpur,2250
Uttar Pradesh,Rice,29145.0,2.662631579,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,29145.0,2.662631579,Mirzapur,2320
Uttar Pradesh,Rice,29145.0,2.662631579,Muzaffarnagar,2700
Uttar Pradesh,Rice,29145.0,2.662631579,Muzaffarnagar,3900
Uttar Pradesh,Rice,29145.0,2.662631579,Sonbhadra,2240
Uttar Pradesh,Rice,5898690.0,2.823466667,Agra,2540
Uttar Pradesh,Rice,5898690.0,2.823466667,Agra,2300
Uttar Pradesh,Rice,5898690.0,2.823466667,Agra,2540
Uttar Pradesh,Rice,5898690.0,2.823466667,Agra,2540
Uttar Pradesh,Rice,5898690.0,2.823466667,Bahraich,2150
Uttar Pradesh,Rice,5898690.0,2.823466667,Ballia,2100
Uttar Pradesh,Rice,5898690.0,2.823466667,Chitrakut,1775
Uttar Pradesh,Rice,5898690.0,2.823466667,Ghaziabad,2670
Uttar Pradesh,Rice,5898690.0,2.823466667,Kannuj,2500
Uttar Pradesh,Rice,5898690.0,2.823466667,Lakhimpur,2250
Uttar Pradesh,Rice,5898690.0,2.823466667,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,5898690.0,2.823466667,Mirzapur,2320
Uttar Pradesh,Rice,5898690.0,2.823466667,Muzaffarnagar,2700
Uttar Pradesh,Rice,5898690.0,2.823466667,Muzaffarnagar,3900
Uttar Pradesh,Rice,5898690.0,2.823466667,Sonbhadra,2240
Uttar Pradesh,Rice,25659.0,2.968717949,Agra,2540
Uttar Pradesh,Rice,25659.0,2.968717949,Agra,2300
Uttar Pradesh,Rice,25659.0,2.968717949,Agra,2540
Uttar Pradesh,Rice,25659.0,2.968717949,Agra,2540
Uttar Pradesh,Rice,25659.0,2.968717949,Bahraich,2150
Uttar Pradesh,Rice,25659.0,2.968717949,Ballia,2100
Uttar Pradesh,Rice,25659.0,2.968717949,Chitrakut,1775
Uttar Pradesh,Rice,25659.0,2.968717949,Ghaziabad,2670
Uttar Pradesh,Rice,25659.0,2.968717949,Kannuj,2500
Uttar Pradesh,Rice,25659.0,2.968717949,Lakhimpur,2250
Uttar Pradesh,Rice,25659.0,2.968717949,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,25659.0,2.968717949,Mirzapur,2320
Uttar Pradesh,Rice,25659.0,2.968717949,Muzaffarnagar,2700
Uttar Pradesh,Rice,25659.0,2.968717949,Muzaffarnagar,3900
Uttar Pradesh,Rice,25659.0,2.968717949,Sonbhadra,2240
Uttar Pradesh,Rice,5209137.0,1.765942029,Agra,2540
Uttar Pradesh,Rice,5209137.0,1.765942029,Agra,2300
Uttar Pradesh,Rice,5209137.0,1.765942029,Agra,2540
Uttar Pradesh,Rice,5209137.0,1.765942029,Agra,2540
Uttar Pradesh,Rice,5209137.0,1.765942029,Bahraich,2150
Uttar Pradesh,Rice,5209137.0,1.765942029,Ballia,2100
Uttar Pradesh,Rice,5209137.0,1.765942029,Chitrakut,1775
Uttar Pradesh,Rice,5209137.0,1.765942029,Ghaziabad,2670
Uttar Pradesh,Rice,5209137.0,1.765942029,Kannuj,2500
Uttar Pradesh,Rice,5209137.0,1.765942029,Lakhimpur,2250
Uttar Pradesh,Rice,5209137.0,1.765942029,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,5209137.0,1.765942029,Mirzapur,2320
Uttar Pradesh,Rice,5209137.0,1.765942029,Muzaffarnagar,2700
Uttar Pradesh,Rice,5209137.0,1.765942029,Muzaffarnagar,3900
Uttar Pradesh,Rice,5209137.0,1.765942029,Sonbhadra,2240
Uttar Pradesh,Rice,4292.0,1.960952381,Agra,2540
Uttar Pradesh,Rice,4292.0,1.960952381,Agra,2300
Uttar Pradesh,Rice,4292.0,1.960952381,Agra,2540
Uttar Pradesh,Rice,4292.0,1.960952381,Agra,2540
Uttar Pradesh,Rice,4292.0,1.960952381,Bahraich,2150
Uttar Pradesh,Rice,4292.0,1.960952381,Ballia,2100
Uttar Pradesh,Rice,4292.0,1.960952381,Chitrakut,1775
Uttar Pradesh,Rice,4292.0,1.960952381,Ghaziabad,2670
Uttar Pradesh,Rice,4292.0,1.960952381,Kannuj,2500
Uttar Pradesh,Rice,4292.0,1.960952381,Lakhimpur,2250
Uttar Pradesh,Rice,4292.0,1.960952381,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,4292.0,1.960952381,Mirzapur,2320
Uttar Pradesh,Rice,4292.0,1.960952381,Muzaffarnagar,2700
Uttar Pradesh,Rice,4292.0,1.960952381,Muzaffarnagar,3900
Uttar Pradesh,Rice,4292.0,1.960952381,Sonbhadra,2240
Uttar Pradesh,Rice,5934405.0,1.827714286,Agra,2540
Uttar Pradesh,Rice,5934405.0,1.827714286,Agra,2300
Uttar Pradesh,Rice,5934405.0,1.827714286,Agra,2540
Uttar Pradesh,Rice,5934405.0,1.827714286,Agra,2540
Uttar Pradesh,Rice,5934405.0,1.827714286,Bahraich,2150
Uttar Pradesh,Rice,5934405.0,1.827714286,Ballia,2100
Uttar Pradesh,Rice,5934405.0,1.827714286,Chitrakut,1775
Uttar Pradesh,Rice,5934405.0,1.827714286,Ghaziabad,2670
Uttar Pradesh,Rice,5934405.0,1.827714286,Kannuj,2500
Uttar Pradesh,Rice,5934405.0,1.827714286,Lakhimpur,2250
Uttar Pradesh,Rice,5934405.0,1.827714286,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,5934405.0,1.827714286,Mirzapur,2320
Uttar Pradesh,Rice,5934405.0,1.827714286,Muzaffarnagar,2700
Uttar Pradesh,Rice,5934405.0,1.827714286,Muzaffarnagar,3900
Uttar Pradesh,Rice,5934405.0,1.827714286,Sonbhadra,2240
Uttar Pradesh,Rice,5571524.0,1.951714286,Agra,2540
Uttar Pradesh,Rice,5571524.0,1.951714286,Agra,2300
Uttar Pradesh,Rice,5571524.0,1.951714286,Agra,2540
Uttar Pradesh,Rice,5571524.0,1.951714286,Agra,2540
Uttar Pradesh,Rice,5571524.0,1.951714286,Bahraich,2150
Uttar Pradesh,Rice,5571524.0,1.951714286,Ballia,2100
Uttar Pradesh,Rice,5571524.0,1.951714286,Chitrakut,1775
Uttar Pradesh,Rice,5571524.0,1.951714286,Ghaziabad,2670
Uttar Pradesh,Rice,5571524.0,1.951714286,Kannuj,2500
Uttar Pradesh,Rice,5571524.0,1.951714286,Lakhimpur,2250
Uttar Pradesh,Rice,5571524.0,1.951714286,Mau(Maunathbhanjan),2000
Uttar Pradesh,Rice,5571524.0,1.951714286,Mirzapur,2320
Uttar Pradesh,Rice,5571524.0,1.951714286,Muzaffarnagar,2700
Uttar Pradesh,Rice,5571524.0,1.951714286,Muzaffarnagar,3900
Uttar Pradesh,Rice,5571524.0,1.951714286,Sonbhadra,2240
Uttar Pradesh,Wheat,9152928.0,2.416,Agra,1930
Uttar Pradesh,Wheat,9152928.0,2.416,Agra,1880
Uttar Pradesh,Wheat,9152928.0,2.416,Agra,1930
Uttar Pradesh,Wheat,9152928.0,2.416,Agra,1830
Uttar Pradesh,Wheat,9152928.0,2.416,Agra,1925
Uttar Pradesh,Wheat,9152928.0,2.416,Agra,2000
Uttar Pradesh,Wheat,9152928.0,2.416,Baghpat,1850
Uttar Pradesh,Wheat,9152928.0,2.416,Bahraich,1800
Uttar Pradesh,Wheat,9152928.0,2.416,Bulandshahar,1735
Uttar Pradesh,Wheat,9152928.0,2.416,Chitrakut,1925
Uttar Pradesh,Wheat,9152928.0,2.416,Etah,1900
Uttar Pradesh,Wheat,9152928.0,2.416,Farukhabad,1870
Uttar Pradesh,Wheat,9152928.0,2.416,Fatehpur,1950
Uttar Pradesh,Wheat,9152928.0,2.416,Ghaziabad,1980
Uttar Pradesh,Wheat,9152928.0,2.416,Jalaun (Orai),1980
Uttar Pradesh,Wheat,9152928.0,2.416,Jalaun (Orai),1775
Uttar Pradesh,Wheat,9152928.0,2.416,Jhansi,1825
Uttar Pradesh,Wheat,9152928.0,2.416,Kannuj,2040
Uttar Pradesh,Wheat,9152928.0,2.416,Kanpur,1800
Uttar Pradesh,Wheat,9152928.0,2.416,Lakhimpur,1845
Uttar Pradesh,Wheat,9152928.0,2.416,Mahoba,1825
Uttar Pradesh,Wheat,9152928.0,2.416,Mau(Maunathbhanjan),1735
Uttar Pradesh,Wheat,9152928.0,2.416,Mirzapur,1950
Uttar Pradesh,Wheat,9152928.0,2.416,Muzaffarnagar,1965
Uttar Pradesh,Wheat,9152928.0,2.416,Muzaffarnagar,1900
Uttar Pradesh,Wheat,9152928.0,2.416,Rampur,1905
Uttar Pradesh,Wheat,9152928.0,2.416,Saharanpur,1760
Uttar Pradesh,Wheat,9152928.0,2.416,Saharanpur,1900
Uttar Pradesh,Wheat,9152928.0,2.416,Sitapur,1750
Uttar Pradesh,Wheat,9152928.0,2.416,Sonbhadra,1910
Uttar Pradesh,Wheat,9317904.0,2.37373494,Agra,1930
Uttar Pradesh,Wheat,9317904.0,2.37373494,Agra,1880
Uttar Pradesh,Wheat,9317904.0,2.37373494,Agra,1930
Uttar Pradesh,Wheat,9317904.0,2.37373494,Agra,1830
Uttar Pradesh,Wheat,9317904.0,2.37373494,Agra,1925
Uttar Pradesh,Wheat,9317904.0,2.37373494,Agra,2000
Uttar Pradesh,Wheat,9317904.0,2.37373494,Baghpat,1850
Uttar Pradesh,Wheat,9317904.0,2.37373494,Bahraich,1800
Uttar Pradesh,Wheat,9317904.0,2.37373494,Bulandshahar,1735
Uttar Pradesh,Wheat,9317904.0,2.37373494,Chitrakut,1925
Uttar Pradesh,Wheat,9317904.0,2.37373494,Etah,1900
Uttar Pradesh,Wheat,9317904.0,2.37373494,Farukhabad,1870
Uttar Pradesh,Wheat,9317904.0,2.37373494,Fatehpur,1950
Uttar Pradesh,Wheat,9317904.0,2.37373494,Ghaziabad,1980
Uttar Pradesh,Wheat,9317904.0,2.37373494,Jalaun (Orai),1980
Uttar Pradesh,Wheat,9317904.0,2.37373494,Jalaun (Orai),1775
Uttar Pradesh,Wheat,9317904.0,2.37373494,Jhansi,1825
Uttar Pradesh,Wheat,9317904.0,2.37373494,Kannuj,2040
Uttar Pradesh,Wheat,9317904.0,2.37373494,Kanpur,1800
Uttar Pradesh,Wheat,9317904.0,2.37373494,Lakhimpur,1845
Uttar Pradesh,Wheat,9317904.0,2.37373494,Mahoba,1825
Uttar Pradesh,Wheat,9317904.0,2.37373494,Mau(Maunathbhanjan),1735
Uttar Pradesh,Wheat,9317904.0,2.37373494,Mirzapur,1950
Uttar Pradesh,Wheat,9317904.0,2.37373494,Muzaffarnagar,1965
Uttar Pradesh,Wheat,9317904.0,2.37373494,Muzaffarnagar,1900
Uttar Pradesh,Wheat,9317904.0,2.37373494,Rampur,1905
Uttar Pradesh,Wheat,9317904.0,2.37373494,Saharanpur,1760
Uttar Pradesh,Wheat,9317904.0,2.37373494,Saharanpur,1900
Uttar Pradesh,Wheat,9317904.0,2.37373494,Sitapur,1750
Uttar Pradesh,Wheat,9317904.0,2.37373494,Sonbhadra,1910
Uttar Pradesh,Wheat,9381878.0,2.636419753,Agra,1930
Uttar Pradesh,Wheat,9381878.0,2.636419753,Agra,1880
Uttar Pradesh,Wheat,9381878.0,2.636419753,Agra,1930
Uttar Pradesh,Wheat,9381878.0,2.636419753,Agra,1830
Uttar Pradesh,Wheat,9381878.0,2.636419753,Agra,1925
Uttar Pradesh,Wheat,9381878.0,2.636419753,Agra,2000
Uttar Pradesh,Wheat,9381878.0,2.636419753,Baghpat,1850
Uttar Pradesh,Wheat,9381878.0,2.636419753,Bahraich,1800
Uttar Pradesh,Wheat,9381878.0,2.636419753,Bulandshahar,1735
Uttar Pradesh,Wheat,9381878.0,2.636419753,Chitrakut,1925
Uttar Pradesh,Wheat,9381878.0,2.636419753,Etah,1900
Uttar Pradesh,Wheat,9381878.0,2.636419753,Farukhabad,1870
Uttar Pradesh,Wheat,9381878.0,2.636419753,Fatehpur,1950
Uttar Pradesh,Wheat,9381878.0,2.636419753,Ghaziabad,1980
Uttar Pradesh,Wheat,9381878.0,2.636419753,Jalaun (Orai),1980
Uttar Pradesh,Wheat,9381878.0,2.636419753,Jalaun (Orai),1775
Uttar Pradesh,Wheat,9381878.0,2.636419753,Jhansi,1825
Uttar Pradesh,Wheat,9381878.0,2.636419753,Kannuj,2040
Uttar Pradesh,Wheat,9381878.0,2.636419753,Kanpur,1800
Uttar Pradesh,Wheat,9381878.0,2.636419753,Lakhimpur,1845
Uttar Pradesh,Wheat,9381878.0,2.636419753,Mahoba,1825
Uttar Pradesh,Wheat,9381878.0,2.636419753,Mau(Maunathbhanjan),1735
Uttar Pradesh,Wheat,9381878.0,2.636419753,Mirzapur,1950
Uttar Pradesh,Wheat,9381878.0,2.636419753,Muzaffarnagar,1965
Uttar Pradesh,Wheat,9381878.0,2.636419753,Muzaffarnagar,1900
Uttar Pradesh,Wheat,9381878.0,2.636419753,Rampur,1905
Uttar Pradesh,Wheat,9381878.0,2.636419753,Saharanpur,1760
Uttar Pradesh,Wheat,9381878.0,2.636419753,Saharanpur,1900
Uttar Pradesh,Wheat,9381878.0,2.636419753,Sitapur,1750
Uttar Pradesh,Wheat,9381878.0,2.636419753,Sonbhadra,1910
Uttar Pradesh,Wheat,9239311.0,2.68057971,Agra,1930
Uttar Pradesh,Wheat,9239311.0,2.68057971,Agra,1880
Uttar Pradesh,Wheat,9239311.0,2.68057971,Agra,1930
Uttar Pradesh,Wheat,9239311.0,2.68057971,Agra,1830
Uttar Pradesh,Wheat,9239311.0,2.68057971,Agra,1925
Uttar Pradesh,Wheat,9239311.0,2.68057971,Agra,2000
Uttar Pradesh,Wheat,9239311.0,2.68057971,Baghpat,1850
Uttar Pradesh,Wheat,9239311.0,2.68057971,Bahraich,1800
Uttar Pradesh,Wheat,9239311.0,2.68057971,Bulandshahar,1735
Uttar Pradesh,Wheat,9239311.0,2.68057971,Chitrakut,1925
Uttar Pradesh,Wheat,9239311.0,2.68057971,Etah,1900
Uttar Pradesh,Wheat,9239311.0,2.68057971,Farukhabad,1870
Uttar Pradesh,Wheat,9239311.0,2.68057971,Fatehpur,1950
Uttar Pradesh,Wheat,9239311.0,2.68057971,Ghaziabad,1980
Uttar Pradesh,Wheat,9239311.0,2.68057971,Jalaun (Orai),1980
Uttar Pradesh,Wheat,9239311.0,2.68057971,Jalaun (Orai),1775
Uttar Pradesh,Wheat,9239311.0,2.68057971,Jhansi,1825
Uttar Pradesh,Wheat,9239311.0,2.68057971,Kannuj,2040
Uttar Pradesh,Wheat,9239311.0,2.68057971,Kanpur,1800
Uttar Pradesh,Wheat,9239311.0,2.68057971,Lakhimpur,1845
Uttar Pradesh,Wheat,9239311.0,2.68057971,Mahoba,1825
Uttar Pradesh,Wheat,9239311.0,2.68057971,Mau(Maunathbhanjan),1735
Uttar Pradesh,Wheat,9239311.0,2.68057971,Mirzapur,1950
Uttar Pradesh,Wheat,9239311.0,2.68057971,Muzaffarnagar,1965
Uttar Pradesh,Wheat,9239311.0,2.68057971,Muzaffarnagar,1900
Uttar Pradesh,Wheat,9239311.0,2.68057971,Rampur,1905
Uttar Pradesh,Wheat,9239311.0,2.68057971,Saharanpur,1760
Uttar Pradesh,Wheat,9239311.0,2.68057971,Saharanpur,1900
Uttar Pradesh,Wheat,9239311.0,2.68057971,Sitapur,1750
Uttar Pradesh,Wheat,9239311.0,2.68057971,Sonbhadra,1910
Uttar Pradesh,Wheat,9255937.0,2.729565217,Agra,1930
Uttar Pradesh,Wheat,9255937.0,2.729565217,Agra,1880
Uttar Pradesh,Wheat,9255937.0,2.729565217,Agra,1930
Uttar Pradesh,Wheat,9255937.0,2.729565217,Agra,1830
Uttar Pradesh,Wheat,9255937.0,2.729565217,Agra,1925
Uttar Pradesh,Wheat,9255937.0,2.729565217,Agra,2000
Uttar Pradesh,Wheat,9255937.0,2.729565217,Baghpat,1850
Uttar Pradesh,Wheat,9255937.0,2.729565217,Bahraich,1800
Uttar Pradesh,Wheat,9255937.0,2.729565217,Bulandshahar,1735
Uttar Pradesh,Wheat,9255937.0,2.729565217,Chitrakut,1925
Uttar Pradesh,Wheat,9255937.0,2.729565217,Etah,1900
Uttar Pradesh,Wheat,9255937.0,2.729565217,Farukhabad,1870
Uttar Pradesh,Wheat,9255937.0,2.729565217,Fatehpur,1950
Uttar Pradesh,Wheat,9255937.0,2.729565217,Ghaziabad,1980
Uttar Pradesh,Wheat,9255937.0,2.729565217,Jalaun (Orai),1980
Uttar Pradesh,Wheat,9255937.0,2.729565217,Jalaun (Orai),1775
Uttar Pradesh,Wheat,9255937.0,2.729565217,Jhansi,1825
Uttar Pradesh,Wheat,9255937.0,2.729565217,Kannuj,2040
Uttar Pradesh,Wheat,9255937.0,2.729565217,Kanpur,1800
Uttar Pradesh,Wheat,9255937.0,2.729565217,Lakhimpur,1845
Uttar Pradesh,Wheat,9255937.0,2.729565217,Mahoba,1825
Uttar Pradesh,Wheat,9255937.0,2.729565217,Mau(Maunathbhanjan),1735
Uttar Pradesh,Wheat,9255937.0,2.729565217,Mirzapur,1950
Uttar Pradesh,Wheat,9255937.0,2.729565217,Muzaffarnagar,1965
Uttar Pradesh,Wheat,9255937.0,2.729565217,Muzaffarnagar,1900
Uttar Pradesh,Wheat,9255937.0,2.729565217,Rampur,1905
Uttar Pradesh,Wheat,9255937.0,2.729565217,Saharanpur,1760
Uttar Pradesh,Wheat,9255937.0,2.729565217,Saharanpur,1900
Uttar Pradesh,Wheat,9255937.0,2.729565217,Sitapur,1750
Uttar Pradesh,Wheat,9255937.0,2.729565217,Sonbhadra,1910
Uttar Pradesh,Wheat,9443104.0,2.767428571,Agra,1930
Uttar Pradesh,Wheat,9443104.0,2.767428571,Agra,1880
Uttar Pradesh,Wheat,9443104.0,2.767428571,Agra,1930
Uttar Pradesh,Wheat,9443104.0,2.767428571,Agra,1830
Uttar Pradesh,Wheat,9443104.0,2.767428571,Agra,1925
Uttar Pradesh,Wheat,9443104.0,2.767428571,Agra,2000
Uttar Pradesh,Wheat,9443104.0,2.767428571,Baghpat,1850
Uttar Pradesh,Wheat,9443104.0,2.767428571,Bahraich,1800
Uttar Pradesh,Wheat,9443104.0,2.767428571,Bulandshahar,1735
Uttar Pradesh,Wheat,9443104.0,2.767428571,Chitrakut,1925
Uttar Pradesh,Wheat,9443104.0,2.767428571,Etah,1900
Uttar Pradesh,Wheat,9443104.0,2.767428571,Farukhabad,1870
Uttar Pradesh,Wheat,9443104.0,2.767428571,Fatehpur,1950
Uttar Pradesh,Wheat,9443104.0,2.767428571,Ghaziabad,1980
Uttar Pradesh,Wheat,9443104.0,2.767428571,Jalaun (Orai),1980
Uttar Pradesh,Wheat,9443104.0,2.767428571,Jalaun (Orai),1775
Uttar Pradesh,Wheat,9443104.0,2.767428571,Jhansi,1825
Uttar Pradesh,Wheat,9443104.0,2.767428571,Kannuj,2040
Uttar Pradesh,Wheat,9443104.0,2.767428571,Kanpur,1800
Uttar Pradesh,Wheat,9443104.0,2.767428571,Lakhimpur,1845
Uttar Pradesh,Wheat,9443104.0,2.767428571,Mahoba,1825
Uttar Pradesh,Wheat,9443104.0,2.767428571,Mau(Maunathbhanjan),1735
Uttar Pradesh,Wheat,9443104.0,2.767428571,Mirzapur,1950
Uttar Pradesh,Wheat,9443104.0,2.767428571,Muzaffarnagar,1965
Uttar Pradesh,Wheat,9443104.0,2.767428571,Muzaffarnagar,1900
Uttar Pradesh,Wheat,9443104.0,2.767428571,Rampur,1905
Uttar Pradesh,Wheat,9443104.0,2.767428571,Saharanpur,1760
Uttar Pradesh,Wheat,9443104.0,2.767428571,Saharanpur,1900
Uttar Pradesh,Wheat,9443104.0,2.767428571,Sitapur,1750
Uttar Pradesh,Wheat,9443104.0,2.767428571,Sonbhadra,1910
Uttar Pradesh,Wheat,9197642.0,2.725428571,Agra,1930
Uttar Pradesh,Wheat,9197642.0,2.725428571,Agra,1880
Uttar Pradesh,Wheat,9197642.0,2.725428571,Agra,1930
Uttar Pradesh,Wheat,9197642.0,2.725428571,Agra,1830
Uttar Pradesh,Wheat,9197642.0,2.725428571,Agra,1925
Uttar Pradesh,Wheat,9197642.0,2.725428571,Agra,2000
Uttar Pradesh,Wheat,9197642.0,2.725428571,Baghpat,1850
Uttar Pradesh,Wheat,9197642.0,2.725428571,Bahraich,1800
Uttar Pradesh,Wheat,9197642.0,2.725428571,Bulandshahar,1735
Uttar Pradesh,Wheat,9197642.0,2.725428571,Chitrakut,1925
Uttar Pradesh,Wheat,9197642.0,2.725428571,Etah,1900
Uttar Pradesh,Wheat,9197642.0,2.725428571,Farukhabad,1870
Uttar Pradesh,Wheat,9197642.0,2.725428571,Fatehpur,1950
Uttar Pradesh,Wheat,9197642.0,2.725428571,Ghaziabad,1980
Uttar Pradesh,Wheat,9197642.0,2.725428571,Jalaun (Orai),1980
Uttar Pradesh,Wheat,9197642.0,2.725428571,Jalaun (Orai),1775
Uttar Pradesh,Wheat,9197642.0,2.725428571,Jhansi,1825
Uttar Pradesh,Wheat,9197642.0,2.725428571,Kannuj,2040
Uttar Pradesh,Wheat,9197642.0,2.725428571,Kanpur,1800
Uttar Pradesh,Wheat,9197642.0,2.725428571,Lakhimpur,1845
Uttar Pradesh,Wheat,9197642.0,2.725428571,Mahoba,1825
Uttar Pradesh,Wheat,9197642.0,2.725428571,Mau(Maunathbhanjan),1735
